19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0159304
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0161109
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0164072
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0163484
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0172658
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.018609
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0182781
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0195682
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0215674
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0211462
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0192871
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0184704
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0188832
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0209018
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0206544
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0198938
35,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0199422
36,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0191534
37,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0195518
38,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0195518
39,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0167368
40,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0156044
41,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0156044
42,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0154389
43,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.015707
44,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0159304
45,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0137903
46,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0137903
47,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0136733
48,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128247
49,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118888
50,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
51,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
52,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
53,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
54,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107539
55,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
56,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
57,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
58,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
59,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
60,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00945008
61,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00934755
62,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
63,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00892563
64,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00961855
65,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
66,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
67,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00961855
68,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00961855
69,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
70,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
71,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
72,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00506942
73,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
74,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
75,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
76,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
77,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
78,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
79,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
80,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
81,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00716924
82,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00797528
83,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00797528
84,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00698771
85,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00698771
86,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00698771
87,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
88,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
89,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
90,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
91,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
92,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00615679
93,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00506942
94,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00506942
95,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
96,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
97,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
98,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00572418
99,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00572418
